id,content,date,language,tags,title,ratings
377380-203586971778,مكان روعه,2021-04-11T07:12:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}]",Wadi Hanifa Park,"{'normalized': 80, 'raw': 4}"
377380-203584249100,الحديقه نظيفه وحلوه,2021-04-11T07:12:00+00:00,ara,"[{'value': 'c07bdncbb64t6si78ssg', 'sentiment': None}]",Prince Ibn Jalawy Park,"{'normalized': 100, 'raw': 5}"
377380-203583734598,I love it!,2021-04-11T07:12:00+00:00,eng,"[{'value': 'c07bdfc8hb0r13sa7agg', 'sentiment': None}, {'value': 'c07bdfc8hb0r13sa7ah0', 'sentiment': None}]",Al Ahsa Mall by Arabian Centres,"{'normalized': 80, 'raw': 4}"
377380-203587858793,المكان جميل و الجلسات مناسبة للعوائل و للشوى و لكن المكان يحتاج المزيد من دورات المياه خاصة للنساء,2021-04-11T07:12:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c0rqv8sbb64sdb6ukks0', 'sentiment': None}]",Wadi Namar Waterfall,"{'normalized': 80, 'raw': 4}"
377380-203591462527,رائع جدا,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}, {'value': 'c0rqv8sbb64sdb6ukks0', 'sentiment': None}]",King Abdullah Park,"{'normalized': 80, 'raw': 4}"
377380-203587546592,جدا جميله ونظيفه ومرتبه لكن تحتاج محطة العاب للاطفال,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}]",Olaya Park,"{'normalized': 100, 'raw': 5}"
377380-203589001711,مناسب للعائلات .. يوجد به ألعاب للأطفال ويوجد به شوايات لمن يريد الشواء وحفر للمندى ..,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c0rlhqgcu1i938rekca0', 'sentiment': None}]",Saiysad National park,"{'normalized': 80, 'raw': 4}"
377380-176256931965,شقة ممتاز و نظيف جدا الخدمات قريب,2021-05-22T08:33:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s20', 'sentiment': None}]",Red Avenue,"{'normalized': 100, 'raw': 5}"
377380-203582784560,يحتاج للنظافه والاهتمام وخاصة الكثبان الرمليه جنبه ليش مايدفنونه,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c07bdfc8hb0r13sa7ag0', 'sentiment': None}, {'value': 'c07bdfc8hb0r13sa7agg', 'sentiment': None}]",Uqair Beach,"{'normalized': 20, 'raw': 1}"
377380-176162023521,شقق قديمة وغير لائقة ومدخل سئ جداً ومكان الإستقبال كأنه قبو او مواقف سيارات لا شئ فيها جيد يذكر لا انصح ابداً بها,2021-05-22T14:49:00+00:00,ara,"[{'value': 'c07bdifepd3oq1r122qg', 'sentiment': None}]",Aljawdar Residential Apartments,"{'normalized': 20, 'raw': 1}"
377380-203587677364,مفتوحه اليوم نقدر نجلس ولا ممنوع,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c0rqv8sbb64sdb6ukks0', 'sentiment': None}]",Rawdah Park,"{'normalized': 100, 'raw': 5}"
377380-203588626465,جميييييييييييل 😍 😍 😍 😍,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c0rlhqgcu1i938rekca0', 'sentiment': None}]",Al Hada Cable Car,"{'normalized': 100, 'raw': 5}"
377380-176240687146,كل شيء في اجمل مايكون جزاكم الف الخير جميع العاملين فيه...,2021-05-23T03:20:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123jg', 'sentiment': None}]",Dar Al Taqwa Hotel Madinah,"{'normalized': 100, 'raw': 5}"
377380-203584366312,مميز للمشي والعائلة ومرتب جداً,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c07bdncbb64t6si78ssg', 'sentiment': None}, {'value': 'c07bdifepd3oq1r122rg', 'sentiment': None}]",Modon Lake Park,"{'normalized': 80, 'raw': 4}"
377380-203586964280,يذكرني بطفولتي بالقريه .. مكان جميل وهادى محاط بالنخيل المثمر العشوائي واشجار الصحراء,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}]",Wadi Hanifa Park,"{'normalized': 80, 'raw': 4}"
377380-203597253302,رائع ومكان في غاية الروعة,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c0rlhqgcu1i938rekca0', 'sentiment': None}]",Arruddaf Park,"{'normalized': 100, 'raw': 5}"
377380-203587164157,جمال المكان والمحافظة عليه,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c0rqv8sbb64sdb6ukks0', 'sentiment': None}]",Ushaiqer Heritage Village,"{'normalized': 100, 'raw': 5}"
377380-172155661464,"الجودة كويسة و الخيارات متعددة ، بس الاسعار مرتفعة نوعا ما.",2021-04-11T07:13:00+00:00,ara,"[{'value': 'c07bkec8hb0r13sa7ct0', 'sentiment': None}]",Aljouf Plaza,"{'normalized': 60, 'raw': 3}"
377380-203585320258,مكان معقول بس بالنسبة لي مااحب الأماكن القديمة,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c0rlhqgcu1i938rekca0', 'sentiment': None}, {'value': 'c07bdkkbb64t6si78s3g', 'sentiment': None}]","Old Jeddah, Al Balad","{'normalized': 40, 'raw': 2}"
377380-203587856710,"Good place to hangout, restrooms are limited and there is no grocery store or restaurants nearby",2021-04-11T07:13:00+00:00,eng,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c0rqv8sbb64sdb6ukks0', 'sentiment': None}]",Wadi Namar Waterfall,"{'normalized': 80, 'raw': 4}"
377380-172158707483,اللهم صل على محمد للاسف لم يعد كما كان في السابق بعض المحلات مغلقة واصبح شبه مهجور والاسعار بزيادة,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c07bk44bb64t6si78v90', 'sentiment': None}]",Yanbu Mall,"{'normalized': 60, 'raw': 3}"
377380-203589158405,من اجمل الاوديه اللي زرتها بصراحه المكان يستحق اكثر من مره للزياره,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c9g9s7sbb64rs4ni6s6g', 'sentiment': None}]",Park Alheefah,"{'normalized': 100, 'raw': 5}"
377380-203583911235,من اجما وانظف منتزهات الباحة تعتبر بالنسبة لي شخصيا المركز الثاني بعد منتزه رغدان,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c9g7u348hb0qun2qahng', 'sentiment': None}, {'value': 'c9g9s7sbb64rs4ni6s6g', 'sentiment': None}]",Khairah Forest Park,"{'normalized': 100, 'raw': 5}"
377380-176474318010,AniL,2021-05-25T01:45:00+00:00,eng,"[{'value': 'c07bdncbb64t6si78srg', 'sentiment': None}]",OYO 103 Tobal Al Khobar Apartments,"{'normalized': 100, 'raw': 5}"
377380-203589298367,الهيئة الملكية بينبع,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c9ga0skbb64rs4ni6s7g', 'sentiment': None}]",Waterfront Beach Royal Commission Yanbu,"{'normalized': 100, 'raw': 5}"
377380-203588938314,كانت أجواء جميلة مع أننا في اغسطس وبعض الأيام الهواء شديد يحتاج رواق,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c9g9th4bb64rs4ni6s70', 'sentiment': None}]",Umluj Beach,"{'normalized': 60, 'raw': 3}"
377380-176489561698,فندق جميل,2021-05-25T06:03:00+00:00,ara,"[{'value': 'c07bdifepd3oq1r122qg', 'sentiment': None}]",Normas Hotel,"{'normalized': 100, 'raw': 5}"
377380-203585109471,صدع بين جبلين وادي جميل جداً,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c9g8ijgcu1ielf8dr38g', 'sentiment': None}]",Wadi Lajab,"{'normalized': 100, 'raw': 5}"
377380-203595657735,كل شي تحتاجو من تسوق وترفيه للاطفال والكبار ومطاعم في ردسي. افضل مول في جده,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s3g', 'sentiment': None}]",Red Sea Mall,"{'normalized': 100, 'raw': 5}"
377380-176409464531,فندق ممتاز وهادي والاستقبال متعاونين جداً ولاكن الفتره الحاليه يوجد اعمال صيانه حول الفندق الي بيسكن يسكن في الادوار العلويه علشان الاصوات,2021-05-25T11:40:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123jg', 'sentiment': None}]",Madinah Hilton,"{'normalized': 80, 'raw': 4}"
377380-203584845419,جيده,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c07bdncbb64t6si78ssg', 'sentiment': None}, {'value': 'c07bdifepd3oq1r122rg', 'sentiment': None}]",Dolphin Village Dammam,"{'normalized': 100, 'raw': 5}"
377380-203587700401,ممتازة,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c0rle7c8hb0sd7naaag0', 'sentiment': None}]",Almaigliah Market,"{'normalized': 100, 'raw': 5}"
377380-176533951713,"من غير ماشوفه تمام"",null,""من غير ماشوفه تمام"",false,false]]",2021-05-25T17:17:00+00:00,ara,"[{'value': 'c07bdncbb64t6si78srg', 'sentiment': None}]",Ramada by Wyndham Al Khobar King Abdullah Street,"{'normalized': 100, 'raw': 5}"
377380-203583722952,كبير وغير مزدحم و متنوع في المحلات المتوفره,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c07bdfc8hb0r13sa7agg', 'sentiment': None}, {'value': 'c07bdfc8hb0r13sa7ah0', 'sentiment': None}]",Al Ahsa Mall by Arabian Centres,"{'normalized': 80, 'raw': 4}"
377380-203585012033,جمال وعلم وتقنية,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c07bdncbb64t6si78ssg', 'sentiment': None}, {'value': 'c07bdifepd3oq1r122rg', 'sentiment': None}]",King Abdulaziz Center for World Culture - Ithra,"{'normalized': 100, 'raw': 5}"
377380-203583029550,يحتاج تنظيم الاختناقات المرورية عند بوابات المنتزه وتوسعة الطرق الداخلية,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c07bdfc8hb0r13sa7agg', 'sentiment': None}]",Al Ahsa National Park,"{'normalized': 60, 'raw': 3}"
377380-203589365498,عادية وهادية جدا .. توقعتها افخم من كذا ع المدح اللي سمعتها .. صكيت لها مشوار بحكم انها ٢٠ كيلو عن الحي اللي انا فيه .. اللي بيجي سائح يروح للواجهة افخم واحلى واونس,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c9ga0skbb64rs4ni6s7g', 'sentiment': None}]",Alsubh Park,"{'normalized': 100, 'raw': 5}"
377380-176492183383,نزلت تجربتي في صوره مكتوبه بالتفصيل,2021-05-26T06:38:00+00:00,ara,"[{'value': 'c07bdncbb64t6si78srg', 'sentiment': None}, {'value': 'c07bdifepd3oq1r122qg', 'sentiment': None}]",منتجع شاطئ الدانة | Dana Beach Resort,"{'normalized': 100, 'raw': 5}"
377380-203587519635,أجمل مكان في الرياض,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}]",The Saudi National Museum - The Saudi National Museum,"{'normalized': 100, 'raw': 5}"
377380-203583156417,ممتاز,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c9g7u348hb0qun2qahng', 'sentiment': None}]",Park Prince Mishari Bin Saud,"{'normalized': 100, 'raw': 5}"
377380-176531761406,"الموقع مميز وهادئ الخدمه حلوه"",null,""الموقع مميز وهادئ الخدمه حلوه"",false,false]]",2021-05-27T02:37:00+00:00,ara,"[{'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}, {'value': 'c0rqv44bb64sdb6ukkr0', 'sentiment': None}]",Crowne Plaza Riyadh Rdc Hotel & Convention,"{'normalized': 100, 'raw': 5}"
377380-203585942726,Bit crowded but nice place to walk around,2021-04-11T07:13:00+00:00,eng,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}]",Al Wazarat park,"{'normalized': 80, 'raw': 4}"
377380-203587311841,منتزه جميييل لكن الكلاب عزكم الله تصول وتجول بعد المغرب عند الجلسات واماكن الملاعب والحمامات الله يكرمكم النظافه 0% والمويه مقطوعه فقط مويه المغاسل تعمل !,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}]",King Salman Park,"{'normalized': 60, 'raw': 3}"
377380-203585719946,مكان هادئ وجيد,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}]",Al Hamra Park,"{'normalized': 100, 'raw': 5}"
377380-203586601545,وقت مايكون فيه زحمه,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c07bdncbb64t6si78ssg', 'sentiment': None}, {'value': 'c07bdifepd3oq1r122rg', 'sentiment': None}]",Dammam Corniche,"{'normalized': 100, 'raw': 5}"
377380-203585912711,شاطئ جميل لان الاصداف منشرة على المنطقة,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c9g8qqc8hb0qun2qahs0', 'sentiment': None}]",Yam Beach,"{'normalized': 100, 'raw': 5}"
377380-203590469447,خشو بيت الرعب مره حلو ب 20 ريال,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c0rlhqgcu1i938rekca0', 'sentiment': None}]",Green Mountain Resort,"{'normalized': 100, 'raw': 5}"
377380-203582849480,ارض الحضارات . مكان جميل و يشرح الصدر . رسوم الدخول مبالغ فيها,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c07bdfc8hb0r13sa7agg', 'sentiment': None}]",Al-Qara Hill,"{'normalized': 100, 'raw': 5}"
377380-203588491918,"منظر جميل ومكان رائع ونظيف. Beautiful view, clean and wonderful place.",2021-04-11T07:13:00+00:00,ara,"[{'value': 'c0rlhqgcu1i938rekca0', 'sentiment': None}]",Al-Waba Crater,"{'normalized': 100, 'raw': 5}"
377380-176854293219,اسعار مبالغ فيها وخدمه سيئه للاسف,2021-05-29T18:33:00+00:00,ara,"[{'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}]",Rolllands Coffee,"{'normalized': 20, 'raw': 1}"
377380-203587023197,جميل وممتع,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s3g', 'sentiment': None}]",Al Mahmal Center,"{'normalized': 100, 'raw': 5}"
377380-203585419659,ممتازة,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c9g7o87epd3vh6lri8bg', 'sentiment': None}]",Abu Kheyal Park,"{'normalized': 100, 'raw': 5}"
377380-176776399173,"We love shada Suite "",null,""We love shada Suite "",false,false]]",2021-05-30T11:26:00+00:00,eng,"[{'value': 'c07bdkkbb64t6si78s20', 'sentiment': None}]",Shada Suites - Al Hamra,"{'normalized': 100, 'raw': 5}"
377380-203590605746,جميلة الحديقة وفيها طيور في البحيرة والعاب أطفال,2021-04-11T07:13:00+00:00,ara,"[{'value': 'c9ga0skbb64rs4ni6s7g', 'sentiment': None}]",Yanbu Lake Park,"{'normalized': 100, 'raw': 5}"
377380-203584354520,مكان لطيف وهادئ ورايق,2021-04-11T07:14:00+00:00,ara,"[{'value': 'c07bdncbb64t6si78ssg', 'sentiment': None}, {'value': 'c07bdifepd3oq1r122rg', 'sentiment': None}]",Modon Lake Park,"{'normalized': 100, 'raw': 5}"
377380-203588999866,مكان جميل يصلح للكشتات والطلعات العائليه .,2021-04-11T07:14:00+00:00,ara,"[{'value': 'c0rlhqgcu1i938rekca0', 'sentiment': None}]",Saiysad National park,"{'normalized': 100, 'raw': 5}"
377380-203587849751,Very good before. Now water inside have lot of grass.,2021-04-11T07:14:00+00:00,eng,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c0rqv8sbb64sdb6ukks0', 'sentiment': None}]",Wadi Namar Waterfall,"{'normalized': 60, 'raw': 3}"
377380-176969351356,"ممتاز لكن الفطور سيئ و السرير صوته عالي"",null,""ممتاز لكن الفطور سيئ و السرير صوته عالي"",false,false]]",2021-06-01T05:49:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s20', 'sentiment': None}]",Mirada Blue - Marina,"{'normalized': 80, 'raw': 4}"
377380-203586971035,مكان طبيعي جميل مناسب للعوائل والنزهات,2021-04-11T07:14:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}]",Wadi Hanifa Park,"{'normalized': 100, 'raw': 5}"
377380-203582985539,لوحة رائعة لامجاد الماضي,2021-04-11T07:14:00+00:00,ara,"[{'value': 'c07bkec8hb0r13sa7csg', 'sentiment': None}]",Marid Castle,"{'normalized': 100, 'raw': 5}"
377380-203584254314,لاباس,2021-04-11T07:14:00+00:00,ara,"[{'value': 'c07bdncbb64t6si78ssg', 'sentiment': None}]",Prince Ibn Jalawy Park,"{'normalized': 60, 'raw': 3}"
377380-203584592758,Very beautiful beach,2021-04-11T07:14:00+00:00,eng,"[{'value': 'c9g9th4bb64rs4ni6s70', 'sentiment': None}]",Umluj Beach,"{'normalized': 100, 'raw': 5}"
377380-203587028337,ممتاز,2021-04-11T07:14:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s3g', 'sentiment': None}]",Al Mahmal Center,"{'normalized': 100, 'raw': 5}"
377380-203582843582,معلم سياحي جميل يستحق الزيارة لمرة واحده فقط سعر التذاكر مرة غالية الشخص ب 50 والمكان صغير تخلصه بربع ساعة يحتاج اعادة نظر في سعر التذاكر,2021-04-11T07:14:00+00:00,ara,"[{'value': 'c07bdfc8hb0r13sa7agg', 'sentiment': None}]",Al-Qara Hill,"{'normalized': 40, 'raw': 2}"
377380-203584940074,يحتاج الا نظافه اكثر وفعاليات افضل من كذا,2021-04-11T07:14:00+00:00,ara,"[{'value': 'c9g869k8hb0qun2qahp0', 'sentiment': None}]",Al Sahab Park,"{'normalized': 80, 'raw': 4}"
377380-203588207836,اكله طيب ونظيف,2021-04-11T07:14:00+00:00,ara,"[{'value': 'c07bjr48hb0r13sa7c20', 'sentiment': None}]",Al-Qaryah Al-Turathiyah Restaurant,"{'normalized': 100, 'raw': 5}"
377380-203587806694,ليه للحين مقفل متى حيفتح,2021-04-11T07:14:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}]",The Saudi National Museum - The Saudi National Museum,"{'normalized': 80, 'raw': 4}"
377380-203588931019,اتمنى زيارته,2021-04-11T07:14:00+00:00,ara,"[{'value': 'c9g9th4bb64rs4ni6s70', 'sentiment': None}]",Umluj Beach,"{'normalized': 100, 'raw': 5}"
377380-203583735100,رائع,2021-04-11T07:14:00+00:00,ara,"[{'value': 'c07bdfc8hb0r13sa7agg', 'sentiment': None}, {'value': 'c07bdfc8hb0r13sa7ah0', 'sentiment': None}]",Al Ahsa Mall by Arabian Centres,"{'normalized': 100, 'raw': 5}"
377380-177367284762,",null, "",false,false]]",2021-06-05T06:25:00+00:00,eng,"[{'value': 'c07bdifepd3oq1r122qg', 'sentiment': None}]",Eastward Hotel,"{'normalized': 80, 'raw': 4}"
